xcoord,ycoord,longitude,latitude
911952.3481621395,107473.33413281495,96.72128997304131,81.56327800214568
912201.1812188128,111332.87375636912,96.95845492594788,81.55680744497421
912450.0142754861,115192.41337992328,97.19525133542928,81.55019300115299
912698.8473321596,119051.95300347747,97.4316719896808,81.5434350131824
913377.6637809523,122044.49815340793,97.61071746909374,81.53368724963427
914056.4802297453,125037.04330333836,97.78934795388636,81.5238574087601
916274.0799115704,129288.14465595182,98.03152961452685,81.49839147548161
918263.4368715539,131790.35483715995,98.16739076461562,81.4771330599862
920252.7938315372,134292.56501836813,98.30257270957944,81.45582769651949
923122.7079105914,137171.43470447772,98.45202123201292,81.42599586456133
925992.6219896456,140050.3043905873,98.60042870591136,81.3961074321191
928488.3335556369,142203.81207206257,98.70754489141315,81.37055615330863
930984.0451216284,144357.31975353783,98.81402596634115,81.34497582719395
933105.5541745576,145785.4654303788,98.87992324182282,81.32377774959862
935227.0632274864,147213.6111072198,98.9454980361351,81.30256886473212
938143.69332894,149829.307437462,99.0739785716231,81.27245406014192
939733.9354259891,152204.40874426445,99.20004296462287,81.25463230083699
939100.0660949475,156459.79858561905,99.45894569448957,81.25404321933497
937671.0757153817,159527.63777357235,99.65538283898019,81.26227849451242
936242.0853358153,162595.47696152568,99.85218968306192,81.2704113370659
936070.2834929405,165180.18159938263,100.00746384377264,81.26788083080643
935898.4816500656,167764.88623723958,100.16264656195249,81.26528647673244
938069.255037698,171968.02641276075,100.38818788450315,81.23887559112569
941277.5671878109,175332.75326406458,100.55161747930252,81.20440643429053
945523.4181004042,177859.06679115107,100.65321929704125,81.16196023790799
949382.9577239588,180775.6664830966,100.7808511741085,81.1222945298447
952856.1860584755,184082.55233990104,100.93428410853704,81.08538164193459
955087.6129979856,188287.49424166305,101.15237067220885,81.05797174490323
955582.4257702371,190838.99321502275,101.29393336664776,81.0489869772027
956077.238542489,193390.4921883825,101.43521018374555,81.03994799717526
957759.6019681422,197492.07989715168,101.65121029581796,81.01735671433039
960134.7032749453,200592.25736797063,101.80055277421708,80.99031512325668
963103.5799084496,203062.84689478212,101.9059858976131,80.95908928417674
966666.2318686557,204903.84847758623,101.9678191453872,80.92371732484409
969140.2957299091,205274.28673409089,101.95910651378428,80.90087320475111
970525.7714922115,204174.1616642961,101.88034481136349,80.8905507672465
971812.2847000632,203707.4348266585,101.83870695131924,80.87991056550005
972999.8353534644,203874.10622117805,101.83406691170389,80.86896540438173
974385.3111157672,206924.17133576673,101.9894328015216,80.85080572944884
975177.0115513686,209890.9007530956,102.14667485065976,80.83804999412241
975968.7119869703,212857.6301704244,102.3034767029155,80.82522594765973
978640.7009571245,215886.9822362628,102.44014024677352,80.79541605978419
982401.2780262291,216012.2275332817,102.40096233886968,80.76157834211642
984820.1897418776,217128.79918782908,102.43340652007684,80.73777604326433
985897.43610407,219236.6971999048,102.53702470087327,80.72398872735121
987579.7995297224,220809.39763273668,102.60326879237716,80.70584065214236
989867.2800188352,221846.90048632468,102.63226497037859,80.68335296376641
991824.625903416,223583.1551182769,102.70361859150222,80.66240612441102
993781.9717879966,225319.40975022907,102.77465133347418,80.6414455304855
996552.9233126014,228273.16758733953,102.90175243189896,80.61073770170469
999323.8748372064,231226.92542444996,103.02802070683434,80.57998546762573
1002292.7514707112,233407.08320013012,103.1090152930199,80.5490338291887
1005261.628104216,235587.24097581036,103.18947865144975,80.51806483794705
1008428.4298466212,236993.79869006027,103.22525749045484,80.48693803050867
1011595.231589026,238400.35640431024,103.26080191795704,80.45580890518958
1015078.0958548656,240721.56650481324,103.34100952100368,80.41993947732176
1018560.9601207052,243042.7766053162,103.42061592720786,80.3840533072383
1022359.8869099797,246278.63909207232,103.54406485648865,80.34338662269397
1026158.8136992544,249514.5015788284,103.66647315664424,80.30267803280297
1028423.1276705568,251726.20814890717,103.75381981418595,80.27777970942081
1030687.4416418592,253937.9147189859,103.84071798002503,80.25285989479502
1032146.84394852,256313.01602578885,103.94615214886718,80.23469910370353
1033495.5275041088,260964.25608494447,104.17132337306096,80.2124155927277
1034114.5099063672,264427.94549069856,104.3434568664533,80.19913669131586
1034733.4923086254,267891.6348964527,104.5151208286653,80.18577023778266
1036052.507143654,271899.6183516825,104.7049841562495,80.1648665629001
1037371.5219786824,275907.6018069124,104.89403626638055,80.14385649020936
1039390.5692464812,280459.87931161793,105.10055392404279,80.11526937112467
1041409.6165142799,285012.15681632346,105.30587220866487,80.08655637360147
1043237.7463844406,287535.7019548017,105.40919598208916,80.06434125280715
1045065.8762546016,290059.2470932799,105.51205619742724,80.04209484034163
1048340.3011996484,291048.87263778166,105.51615654640966,80.01084830658108
1051366.7866953555,293627.4380964461,105.60407249986,79.97789068533737
1052756.05971854,295711.19078285963,105.68964972977052,79.96053393004645
1054145.3327417243,297794.94346927316,105.77492993021627,79.94315540942263
1056329.6786759067,300269.0073305265,105.86816658357084,79.91779380464243
1057919.8244979037,301049.62968020595,105.88463198109596,79.90187058943552
1059479.9935448836,302627.49150844733,105.94134210114807,79.88421248160827
1061010.1858168473,305002.5928152507,106.03805610872966,79.8647986681054
1062464.6843014967,308565.24477545527,106.19456536610907,79.84300095102498
1063843.4889988329,313315.44738906145,106.41037227316816,79.81873313779836
1067308.8855469706,316779.1367948163,106.53098039275048,79.77940987729869
1070084.8797464403,317867.72489376814,106.54400340677246,79.75227446646473
1072860.87394591,318956.31299271993,106.5569572828044,79.72513963831001
1074892.757029958,320490.23258669727,106.60248602867173,79.70335727171505
1076924.640114006,322024.15218067454,106.64782153048552,79.68156918119267
