xcoord,ycoord,longitude,latitude
298213.4361341373,-3041905.521500399,5.599104354745122,62.3942811879786
293715.7354538068,-3039833.814267472,5.518917928176556,62.41600932024952
289218.0347734763,-3037762.1070345454,5.43860039331397,62.437687274953646
284720.33409314585,-3035690.399801619,5.35815174477434,62.459314909016754
280222.63341281534,-3033618.692568692,5.277571979224948,62.48089207926158
275724.9327324849,-3031546.985335765,5.196861095396908,62.502418642410085
271227.2320521544,-3029475.2781028375,5.116019094098668,62.52389445508586
266729.5313718239,-3027403.570869911,5.035045978229542,62.54531937381633
262231.83069149347,-3025331.863636984,4.953941752793218,62.56669325503525
257734.13001116295,-3023260.156404057,4.872706424911276,62.58801595508499
253236.42933083247,-3021188.4491711305,4.791340003836692,62.60928733021896
248738.728650502,-3019116.7419382036,4.709842500967352,62.63050723660404
244241.02797017156,-3017045.0347052766,4.628213929859554,62.65167553032302
239743.32728984105,-3014973.3274723496,4.546454306241492,62.67279206737707
235245.62660951057,-3012901.620239422,4.464563648026755,62.69385670368814
230747.92592918008,-3010829.913006496,4.382541975327802,62.714869295101614
226250.2252488496,-3008758.2057735687,4.300389310469423,62.73582969738875
221752.52456851915,-3006686.498540642,4.218105678002206,62.75673776624917
217254.82388818864,-3004614.7913077152,4.135691104715979,62.777593357313535
212757.12320785815,-3002543.084074788,4.053145619653232,62.79839632614609
208259.42252752767,-3000471.376841861,3.970469254122549,62.819146528247295
203761.7218471972,-2998399.6696089343,3.887662041711993,62.83984381905639
199264.02116686676,-2996327.962376008,3.804724018302498,62.860488053954136
194766.32048653625,-2994256.255143081,3.721655222081232,62.88107908826543
190268.61980620577,-2992184.5479101534,3.638455693554938,62.90161677726204
185770.91912587528,-2990112.840677227,3.555125475563258,62.92210097616531
181273.2184455448,-2988041.1334443,3.471664613292042,62.94253154014887
176775.51776521435,-2985969.4262113734,3.388073154286609,62.96290832434144
172277.81708488386,-2983897.7189784464,3.304351148465016,62.98323118382958
167780.1164045534,-2981826.0117455195,3.220498648131274,63.00349997366055
163282.41572422293,-2979754.3045125925,3.136515707988549,63.02371454884504
158784.7150438924,-2977682.597279665,3.052402385152329,63.04387476436011
154287.01436356196,-2975610.890046739,2.968158739163567,63.06398047515198
149789.31368323148,-2973539.182813812,2.883784832001784,63.084031536138966
145291.613002901,-2971467.4755808846,2.799280728098145,63.10402780221446
140793.9123225705,-2969395.768347958,2.714646494348496,63.12396912824967
136286.86367943237,-2967302.673970725,2.629721008428473,63.1440455315212
131779.81503629425,-2965209.579593492,2.544664038375698,63.164066518161874
127272.76639315613,-2963116.4852162595,2.459475654371921,63.18403194102667
